LEIX,****
LEK,***
LEKKER,*ABBA*
LELAND,A*A***
LELANDS,A*A*****
LELY,A*A*
LEMAN,*****
LEMBERG,*A**A**
LEMKE,*A**A
LEMMA,**AA*
LEMMAS,**AA***
LEMMENS,*ABBA**
LEMMING,**AA***
LEMMINGS,**AA****
LEMNISCATE,*A*******A
LEMNOS,******
LEMON,*****
LEMONS,*******
LEMONADE,*A*****A
LEMONY,******
LEMPIRA,*******
LEMUEL,AB**BA
LEMUR,*****
LEMURES,*A***A*
LEMUROID,********
LEMURS,******
LEN,***
LENS,*****
LENA,****
LENAS,******
LEND,****
LENDER,*A**A*
LENDERS,*A**A**
LENDING,**A**A*
LENDS,*****
LENGLEN,ABC*ABC
LENGTH,******
LENGTHEN,*AB***AB
LENGTHENED,*AB***ABA*
LENGTHENER,*AB***ABA*
LENGTHENING,*ABC**AB*BC
LENGTHENS,*AB***AB*
LENGTHIER,*A*****A*
LENGTHIEST,*A**B**A*B
LENGTHILY,A******A*
LENGTHINESS,*AB****BACC
LENGTHLY,A*****A*
LENGTHMAN,**A*****A
LENGTHS,*******
LENGTHWAYS,**********
LENGTHWISE,*A*******A
LENGTHY,*******
LENIENCE,*AB*AB*A
LENIENCY,*AB*AB**
LENIENT,*AB*AB*
LENIENTLY,ABC*BC*A*
LENIN,**A*A
LENINABAD,**A*AB*B*
LENINAKAN,**A*AB*BA
LENINGRAD,**A*A****
LENINISM,**ABAB**
LENINIST,**ABAB**
LENIS,*****
LENITIVE,*A*B*B*A
LENITIVELY,AB*C*C*BA*
LENITY,******
LENNON,**AA*A
LENNONS,**AA*A**
LENNOX,**AA**
LENNOXS,**AA****
LENNY,**AA*
LENO,****
LENORE,*A***A
LENORES,*A***A**
LENSS,***A*A
LENSE,*A**A
LENSED,*A**A*
LENSER,*A**A*
LENSERS,*A*BA*B
LENSES,*A*BAB
LENSING,**A**A*
LENSINGS,**AB*A*B
LENSLESS,AB*CABCC
LENT,****
LENTAMENTE,*ABC**ABCA
LENTEN,*AB*AB
LENTIC,******
LENTICEL,AB****BA
LENTICULAR,A******A**
LENTICULATE,AB*C***A*CB
LENTICULATION,A*BCD**A*CD*B
LENTIGO,*******
LENTIL,A****A
LENTILS,A****A**
LENTISSIMO,****ABBA**
LENTO,*****
LENYA,*****
LEO,***
LEOBEN,*A**A*
LEON,****
LEONA,*****
LEONARD,*******
LEONARDO,**A****A
LEONCAVALLO,A*B**C*CAAB
LEONE,*A**A
LEONID,******
LEONIDS,********
LEONIDAS,********
LEONINE,*A*B*BA
LEOPARD,*******
LEOPARDS,*********
LEOPARDESS,*A*****ABB
LEOPARDI,********
LEOPARDSKIN,***********
LEOPOLD,A*B*BA*
LEOPOLDVILLE,ABC*CA***AAB
LEOTARD,*******
LEOTARDS,********
LEPANTO,*******
LEPAYA,***A*A
LEPER,*A*A*
LEPERS,*A*A**
LEPIDOLITE,AB*C**AC*B
LEPIDOPTERAN,*AB***B*A***
LEPIDOPTERIST,*ABC**BDA*C*D
LEPIDOSIREN,*A*B***B*A*
LEPIDOTE,*A*****A
LEPIDUS,*******
LEPONTINE,*A**B**BA
LEPORID,*******
LEPORINE,*A*****A
LEPRECHAUN,*A**A*****
LEPRECHAUNS,*A**A******
LEPROSARIUM,***A***A***
LEPROSE,*A****A
LEPROSY,*******
LEPROTIC,********
LEPROUS,*******
LEPROUSLY,A******A*
LEPROUSNESS,*A****B*ABB
LEPTOCEPHALUS,ABC***BC**A**
LEPTON,******
LEPTONS,********
LEPTOPHYLLOUS,A*B*CB**AAC**
LEPTOSOME,*A**B*B*A
LEPTOSPIRAL,A*B***B***A
LEPTOSPIROSIS,**A*BCAD*BCDC
LEPTOTENE,*A*B*BA*A
LEPUS,*****
LERMONTOV,****A**A*
LEROY,*****
LERWICK,*******
LES,***
LESBIAN,*******
LESBIANISM,**A*B**BA*
LESBIANS,**A****A
LESBOS,**A**A
LESION,******
LESIONS,**A***A
LESLIE,AB*A*B
LESOTHO,***A**A
LESOTHOS,**AB**B*A
LESS,**AA
LESSEE,*ABBAA
LESSEES,*ABBAAB
LESSEN,*ABBA*
LESSENED,*ABBA*A*
LESSENING,*ABBAC*C*
LESSENS,*ABBA*B
LESSEPS,*ABBA*B
LESSER,*ABBA*
LESSES,*ABBAB
LESSING,**AA***
LESSON,**AA**
LESSONS,**AA***A
LESSONED,*ABB**A*
LESSONING,**AA*B*B*
LESSOR,**AA**
LESSORS,**AA**A
LEST,****
LESTER,*A**A*
LET,***
LETS,*****
LETCH,*****
LETCHWORTH,**A*B***AB
LETDOWN,*******
LETDOWNS,********
LETHAL,A****A
LETHALISE,AB***A**B
LETHALISES,AB***A*CBC
LETHALITY,A*B**A*B*
LETHALIZE,AB***A**B
LETHALIZES,AB***A**B*
LETHALLY,A****AA*
LETHARGIC,*********
LETHARGICALLY,A***B****BAA*
LETHARGIES,*A******A*
LETHARGY,********
LETHBRIDGE,*A*******A
LETHE,*A**A
LETHES,*A**A**
LETITIA,**ABAB*
LETITIAS,**ABAB***
LETO,****
LETT,**AA
LETTED,*ABBA*
LETTER,*ABBA*
LETTERBOX,*ABBA****
LETTERBOXES,*ABBA****A*
LETTERED,*ABBA*A*
LETTERER,*ABBACAC
LETTERHEAD,*ABBA**A**
LETTERHEADS,*ABBA**A***
LETTERING,*ABBA****
LETTERMAN,*ABBA****
LETTERMEN,*ABBA**A*
LETTERPRESS,*ABBAC*CADD
LETTERS,*ABBA**
LETTERSET,*ABBA**AB
LETTERWRITER,*ABBAC*C*BAC
LETTING,**AA***
LETTINGS,**AA****
LETTISH,**AA***
LETTUCE,*ABB**A
LETTUCES,*ABB**A*
LETUP,*****
LEU,***
LEUCAS,******
LEUCINE,*A****A
LEUCIPPUS,**A**BBA*
LEUCITE,*A****A
LEUCITIC,***AB*BA
LEUCO,*****
LEUCOCRATIC,***A*A****A
LEUCOCYTE,*A*B*B**A
LEUCOCYTOSIS,***ABA**BC*C
LEUCODERMA,*A****A***
LEUCOMA,*******
LEUCOMAINE,*A*******A
LEUCOPENIA,*A****A***
LEUCOPLAST,A*****A***
LEUCOPOIESIS,*A**B*BCADCD
LEUCORRHOEA,*A**BCC*BA*
LEUCOTOMY,****A*A**
LEUCTRA,*******
LEUKAEMIA,*A**BA**B
LEUKAS,******
LEUKEMIA,*A**A***
LEUKEMIC,*A**A***
LEUKEMOID,*A**A****
LEUKOCYTE,*A******A
LEUKOCYTIC,*****A***A
LEUVEN,*A**A*
LEV,***
LEVALLOISIAN,A**BAA*C*CB*
LEVANT,******
LEVANTER,*A****A*
LEVANTINE,*A**B**BA
LEVATOR,*******
LEVATORES,*A*****A*
LEVATORS,********
LEVEE,*A*AA
LEVEES,*A*AA**
LEVEED,*A*AA*
LEVEEING,*A*AA***
LEVEL,AB*BA
LEVELED,AB*BAB*
LEVELER,AB*BAB*
LEVELERS,AB*BAB**
LEVELEST,AB*BAB**
LEVELHEADED,AB*BA*B*CBC
LEVELHEADEDNESS,AB*BA*B*CBC*BDD
LEVELING,AB*BA***
LEVELLED,AB*BAAB*
LEVELLER,AB*BAAB*
LEVELLERS,AB*BAAB**
LEVELLEST,AB*BAAB**
LEVELLING,AB*BAA***
LEVELLY,AB*BAA*
LEVELNESS,AB*BA*BCC
LEVELS,AB*BA*
LEVEN,*A*A*
LEVER,*A*A*
LEVERS,*A*A***
LEVERAGE,*A*A***A
LEVERAGED,*A*A***A*
LEVERAGES,*A*A***A*
LEVERAGING,*A*A**B**B
LEVERED,*A*A*A*
LEVERET,*A*A*A*
LEVERHULME,AB*B***A*B
LEVERING,*A*A****
LEVERKUSEN,*A*A****A*
LEVERRIER,*A*ABB*AB
LEVI,****
LEVIABLE,AB****AB
LEVIATHAN,****A**A*
LEVIATHANS,****A**A***
LEVIED,*A**A*
LEVIER,*A**A*
LEVIES,*A**A*
LEVIGATE,*A*****A
LEVIGATED,*A*****A*
LEVIGATES,*A*****A*
LEVIGATING,***AB**A*B
LEVIGATION,***A***A**
LEVIN,*****
LEVINS,*******
LEVINE,*A***A
LEVIRATE,*A*****A
LEVIRATIC,***A***A*
LEVIS,*****
LEVITATE,*A**B*BA
LEVITATED,*A**B*BA*
LEVITATES,*A**B*BA*
LEVITATING,***AB*BA**
LEVITATION,***AB*BA**
LEVITATIONAL,A**BCDCB**DA
LEVITE,*A***A
LEVITICAL,A**B*B**A
LEVITICUS,***A*A***
LEVITIES,*A*B*BA*
LEVITT,****AA
LEVITTS,****AA**
LEVITY,******
LEVKAS,******
LEVKO,*****
LEVOROTATION,***A*AB*B*A*
LEVOROTATORY,***ABAC*CAB*
LEVULOSE,AB**A**B
LEVY,****
LEVYING,*******
LEW,***
LEWS,*****
LEWD,****
LEWDLY,A***A*
LEWDNESS,*A***ABB
LEWELLYN,AB*BAA**
LEWES,*A*A*
LEWIS,*****
LEWISHAM,********
LEWISITE,*A*B*B*A
LEX,***
LEXEME,*A*A*A
LEXEMES,*A*A*A*
LEXICA,******
LEXICAL,A*****A
LEXICALITY,A**B**AB**
LEXICALLY,A*****AA*
LEXICOGRAPHER,*A*****B***AB
LEXICOGRAPHERS,*A*****B***AB**
LEXICOGRAPHIC,***AB******AB
LEXICOGRAPHICAL,A**BC***D**BCDA
LEXICOGRAPHICALLY,A**BC***D**BCDAA*
LEXICOGRAPHY,************
LEXICOLOGY,A****BAB**
LEXICON,*******
LEXICONS,*********
LEXICONISE,*A*B***B*A
LEXICONISES,*A*B***BCAC
LEXICONIZE,*A*B***B*A
LEXICONIZES,*A*B***B*A*
LEXICOSTATISTIC,***AB*CD*DACDAB
LEXICOSTATISTICS,***AB*CD*DACDABC
LEXIGRAPHY,**********
LEXINGTON,****A***A
LEXIS,*****
LEY,***
LEYDEN,*A**A*
LEYTE,*A**A
LHASA,**A*A
LIABILITIES,AB**BAB*B**
LIABILITY,AB**BAB**
LIABILITYS,AB**BAB****
LIABLE,A***A*
LIABLENESS,A***AB*BCC
LIADOV,******
LIAISE,*A*A**
LIAISED,*A*A***
LIAISES,*A*AB*B
LIAISING,*A*A*A**
LIAISON,*A*A***
LIAISONS,*A*AB***B
LIANA,**A*A
LIAO,****
LIAONING,*A**BAB*
LIAOTUNG,********
LIAOYANG,**A**A**
LIAR,****
LIARS,******
LIARD,*****
LIAS,****
LIASE,*****
LIASON,******
LIB,***
LIBATION,*A***A**
LIBATIONARY,*A*B*A**B**
LIBATIONS,*A***A***
LIBAU,*****
LIBAVA,***A*A
LIBBY,**AA*
LIBBYS,**AA***
LIBECCIO,*A**BBA*
LIBEL,A***A
LIBELANT,A***A***
LIBELANTS,A***A****
LIBELED,A**BAB*
LIBELEE,A**BABB
LIBELEES,A**BABB*
LIBELER,A**BAB*
LIBELERS,A**BAB**
LIBELING,AB**AB**
LIBELIST,AB**AB**
LIBELLANT,A***AA***
LIBELLANTS,A***AA****
LIBELLED,A**BAAB*
LIBELLEE,A**BAABB
LIBELLEES,A**BAABB*
LIBELLER,A**BAAB*
LIBELLERS,A**BAAB**
LIBELLING,AB**AAB**
LIBELLOUS,A***AA***
LIBELLOUSLY,A***AA***A*
LIBELOUS,A***A***
LIBELOUSLY,A***A***A*
LIBELS,A***A*
LIBER,*****
LIBERACE,***A***A
LIBERAL,A*****A
LIBERALISATION,AB***CAB*C*B**
LIBERALISATIONS,AB***CABDC*B***D
LIBERALISE,AB*C**AB*C
LIBERALISED,AB*C**AB*C*
LIBERALISER,AB*CD*AB*CD
LIBERALISERS,AB*CD*ABECDE
LIBERALISES,AB*C**ABDCD
LIBERALISING,AB****AB*B**
LIBERALISM,AB****AB**
LIBERALIST,AB****AB**
LIBERALISTIC,AB****AB**B*
LIBERALITY,AB****AB**
LIBERALIZATION,AB***CAB*C*B**
LIBERALIZATIONS,AB***CAB*C*B****
LIBERALIZE,AB*C**AB*C
LIBERALIZED,AB*C**AB*C*
LIBERALIZER,AB*CD*AB*CD
LIBERALIZERS,AB*CD*AB*CD*
LIBERALIZES,AB*C**AB*C*
LIBERALIZING,AB****AB*B**
LIBERALLY,A*****AA*
LIBERALNESS,A**B**A*BCC
LIBERALS,A*****A*
LIBERATE,***A***A
LIBERATED,***A***A*
LIBERATES,***A***A*
LIBERATING,*A*****A**
LIBERATION,*A*****A**
LIBERATIONIST,*A****BA**A*B
LIBERATIONISTS,*A****BA**ACBC
LIBERATOR,****A***A
LIBERATORS,****A***A**
LIBEREC,***A*A*
LIBERIA,*A***A*
LIBERO,******
LIBERTARIAN,*A**B*CBAC*
LIBERTARIANISM,*A**B*CBAC*A**
LIBERTARIANS,*A**B*CBAC**
LIBERTICIDE,*A*B**A*A*B
LIBERTIE,*A*B**AB
LIBERTIES,*A*B**AB*
LIBERTINAGE,*A*B**A***B
LIBERTINE,*A*B**A*B
LIBERTINES,*A*B**A*B*
LIBERTINISM,*A****A*A**
LIBERTY,*******
LIBERTYS,*********
LIBIA,*A*A*
LIBIDINAL,AB*B*B**A
LIBIDINALLY,AB*B*B**AA*
LIBIDINOUS,*A*A*A****
LIBIDINOUSLY,AB*B*B****A*
LIBIDINOUSNESS,*A*A*AB**CB*CC
LIBIDO,*A*A**
LIBRA,*****
LIBRAE,******
LIBRARIAN,*A*BCBAC*
LIBRARIANS,*A*BCBAC***
LIBRARIANSHIP,*A*BCBAC***A*
LIBRARIES,*A*B*BA**
LIBRARY,***A*A*
LIBRARYS,***A*A***
LIBRATE,*******
LIBRATED,********
LIBRATES,********
LIBRATION,*A****A**
LIBRATIONAL,AB**C*B**CA
LIBRATORY,***A***A*
LIBRETTI,*A***BBA
LIBRETTIST,*A***BBA*B
LIBRETTISTS,*A***BBACBC
LIBRETTO,*****AA*
LIBRETTOS,*****AA***
LIBREVILLE,AB**C*BAAC
LIBREVILLES,AB**C*BAAC**
LIBRIFORM,*A*BA**B*
LIBYA,*****
LIBYAN,******
LIBYANS,*******
LICATING,*A***A**
LICE,****
LICENCE,**AB*AB
LICENCES,**AB*AB**
LICENCELESS,A*BC*BCACDD
LICENCELESSES,A*BC*BCACDDCD
LICENSABLE,A**B****AB
LICENSE,***A**A
LICENSES,***A*BA*B
LICENSEABLE,A**B**B**AB
LICENSED,***A**A*
LICENSEE,***A**AA
LICENSEES,***A*BAA*B
LICENSELESS,A**B*CBABCC
LICENSELESSES,A**B*CBABCCBC
LICENSER,***A**A*
LICENSING,*A**B*AB*
LICENSOR,********
LICENSURE,***A****A
LICENTIATE,*A*B*CA*CB
LICENTIATESHIP,*A*B*CA*CB**A*
LICENTIOUS,*A****A***
LICENTIOUSLY,AB****B***A*
LICENTIOUSNESS,*A*BC*A**DCBDD
LICHEE,****AA
LICHEN,******
LICHENS,********
LICHENED,****A*A*
LICHENIN,*A***BAB
LICHENISATION,*A***BA***A*B
LICHENISATIONS,*A***BAC**A*B*C
LICHENISE,*A**B*A*B
LICHENISES,*A**B*ACBC
LICHENIZATION,*A***BA***A*B
LICHENIZATIONS,*A***BA***A*B**
LICHENIZE,*A**B*A*B
LICHENIZES,*A**B*A*B*
LICHENOLOGY,A*****BAB**
LICHENOUS,*********
LICHFIELD,AB***B*A*
LICHI,*A**A
LICHIS,*A**A*
LICHT,*****
LICHTENSTEIN,*A**BCD*BCAD
LICHTER,*******
LICIT,*A*A*
LICITLY,AB*B*A*
LICK,****
LICKED,******
LICKER,******
LICKERISH,*A****A**
LICKERISHLY,AB****B**A*
LICKERISHNESS,*A**B*AC**BCC
LICKING,*A**A**
LICKS,*****
LICKSPITTLE,AB****BCCA*
LICORICE,*AB**AB*
LICTOR,******
LID,***
LIDS,*****
LIDDED,**AA*A
LIDDELL,A*BB*AA
LIDDING,*ABBA**
LIDICE,*A*A**
LIDLESS,A**A*BB
LIDO,****
LIDOCAINE,*A****A**
LIDOS,*****
LIE,***
LIEBERMAN,**A*A****
LIEBERMANS,**A*A******
LIEBFRAUMILCH,AB*******BA**
LIEBIG,*A**A*
LIEBKNECHT,**A***A***
LIECHTENSTEIN,*AB**CBD*CBAD
LIED,****
LIEDER,**A*A*
LIEF,****
LIEGE,**A*A
LIEGEMAN,**A*A***
LIEGNITZ,*A***A**
LIEN,****
LIENS,******
LIENAL,A****A
LIENTERY,**A**A**
LIER,****
LIERNE,**A**A
LIES,****
LIESTAL,A*****A
LIETUVA,*******
LIEU,****
LIEUT,*****
LIEUTENANCY,**A**AB*B**
LIEUTENANT,**A*BAC*CB
LIEUTENANTS,**A*BAC*CB**
LIEVE,**A*A
LIFE,****
LIFES,******
LIFEANDDEATH,***AB*CCAB**
LIFEBELT,A**B*BA*
LIFEBLOOD,A****ABB*
LIFEBOAT,********
LIFEBOATMEN,***A*****A*
LIFEBOATS,*********
LIFEFORMS,**A*A****
LIFEFUL,A*B*B*A
LIFEGIVING,*A**BA*A*B
LIFEGUARD,*********
LIFEGUARDS,**********
LIFELESS,A**BABCC
LIFELESSLY,A**BABCCA*
LIFELESSNESS,A**BABCC*BCC
LIFELIKE,AB*CAB*C
LIFELIKENESS,AB*CAB*C*CDD
LIFELINE,AB*CAB*C
LIFELINES,AB*CAB*C*
LIFELONG,A***A***
LIFEMANSHIP,*A*******A*
LIFER,*****
LIFERAFT,**A***A*
LIFERAFTS,**A***A**
LIFERS,******
LIFESAVER,***A***A*
LIFESAVING,*A*****A**
LIFESIZE,*A*B*A*B
LIFESIZED,*A*B*A*B*
LIFESPAN,********
LIFESPANS,****A***A
LIFESTYLE,A**B***AB
LIFESTYLES,A**BC**ABC
LIFETAKING,*A*****A**
LIFETHREATENING,*A*BC**B*CBDAD*
LIFETIME,*A*B*A*B
LIFETIMES,*A*B*A*B**
LIFEWAY,*******
LIFEWORK,********
LIFFEY,**AA**
LIFO,****
LIFT,****
LIFTABLE,A*****A*
LIFTBOY,*******
LIFTED,******
LIFTER,******
LIFTERS,*******
LIFTING,*A**A**
LIFTMAN,*******
LIFTMEN,*******
LIFTOFF,**A**AA
LIFTS,*****
LIGAMENT,********
LIGAMENTARY,***A****A**
LIGAMENTOUS,***********
LIGAMENTS,*********
LIGAN,*****
LIGAND,******
LIGANDS,*******
LIGATE,******
LIGATED,*******
LIGATES,*******
LIGATING,*AB**A*B
LIGATION,*A***A**
LIGATIONS,*A***A***
LIGATURE,********
LIGATURED,*********
LIGATURES,*********
LIGATURING,*AB****A*B
LIGER,*****
LIGETI,*A***A
LIGGET,**AA**
LIGGETS,**AA****
LIGGETT,**AA*BB
LIGGETTS,**AA*BB**
LIGHT,*****
LIGHTED,*******
LIGHTEN,*******
LIGHTENED,*****A*A*
LIGHTENER,*****A*A*
LIGHTENING,*AB***CACB
LIGHTENS,********
LIGHTER,*******
LIGHTERS,*********
LIGHTERAGE,**A**B**AB
LIGHTEST,****A**A
LIGHTFACE,*********
LIGHTFACED,**********
LIGHTFOOTED,****A*BBA**
LIGHTFOOTEDLY,A***B*CCB**A*
LIGHTFOOTEDNESS,****A*BBAC**CDD
LIGHTFUL,A******A
LIGHTHANDED,***A*A**B*B
LIGHTHANDEDNESS,***A*A*BCDCBDEE
LIGHTHEADED,***A*AB*CBC
LIGHTHEADEDNESS,***A*AB*CBC*BDD
LIGHTHEARTED,***ABAC**BC*
LIGHTHEARTEDLY,A**BCBD**CD*A*
LIGHTHEARTEDNESS,***ABAC**BC**CDD
LIGHTHOUSE,***A*A****
LIGHTHOUSES,***A*A**B**B
LIGHTING,*AB**A*B
LIGHTISH,*A*B*A*B
LIGHTLESS,A****A*BB
LIGHTLY,A****A*
LIGHTNESS,*******AA
LIGHTNING,*AB**CACB
LIGHTNINGS,*AB**CACB**
LIGHTNINGED,*AB**CACB**
LIGHTPROOF,*******AA*
LIGHTS,******
LIGHTSHIP,*A*B**BA*
LIGHTSHIPS,*A*B*CBA*C
LIGHTSOME,*********
LIGHTSOMELY,A********A*
LIGHTSOMENESS,*****A**B*BAA
LIGHTWEIGHT,*ABCD**ABCD
LIGHTWEIGHTS,*ABCD**ABCD*
LIGHTYEAR,*********
LIGHTYEARS,**********
LIGNEOUS,********
LIGNIFICATION,*A*BA*A***A*B
LIGNIFIED,*A**A*A**
LIGNIFIES,*A**A*A**
LIGNIFORM,*A**A****
LIGNIFY,*A**A**
LIGNIFYING,*ABCA**ACB
LIGNIN,*A*BAB
LIGNITE,*A**A**
LIGNITIC,*A**A*A*
LIGNITISE,*A**A*A**
LIGNITISES,*A**A*AB*B
LIGNITIZE,*A**A*A**
LIGNITIZES,*A**A*A***
LIGNOCAINE,*A*B***AB*
LIGNOCELLULOSE,A***B*CAA*AB*C
LIGNUM,******
LIGROIN,*A***A*
LIGULA,A***A*
LIGULATE,A***A***
LIGULE,A***A*
LIGURE,******
LIGURIA,*A***A*
LII,*AA
LIKABILITY,AB***BAB**
LIKABLE,A****A*
LIKABLENESS,A****AB*BCC
LIKASI,*A***A
LIKE,****
LIKEABILITY,AB****BAB**
LIKEABLE,A**B**AB
LIKED,*****
LIKELIER,AB*CABC*
LIKELIEST,AB*CABC**
LIKELIHOOD,AB**AB*CC*
LIKELIHOODS,AB**AB*CC**
LIKELINESS,AB*CAB*CDD
LIKELY,A***A*
LIKEMINDED,*A*B*A*CBC
LIKEN,*****
LIKENED,***A*A*
LIKENESS,***A*ABB
LIKENESSS,***A*ABB*B
LIKENESSES,***A*ABBAB
LIKENING,*A**BAB*
LIKENS,******
LIKER,*****
LIKES,*****
LIKEST,******
LIKEWISE,*A*B*A*B
LIKING,*A*A**
LIKINGS,*A*A***
LIKLIHOOD,AB*AB*CC*
LIKUTA,******
LILA,A*A*
LILAS,A*A***
LILAC,A*A**
LILACS,A*A****
LILBURNE,A*A*****
LILIACEOUS,ABAB******
LILIAN,ABAB**
LILIANS,ABAB****
LILIED,ABAB**
LILIENTHAL,ABAB*****A
LILIES,ABAB**
LILITH,ABAB**
LILIUOKALANI,ABAB***CAC*B
LILLE,A*AA*
LILLIAN,ABAAB**
LILLIANS,ABAAB****
LILLIPUT,ABAAB***
LILLIPUTIAN,ABAAB***B**
LILLIPUTIANISE,ABAAB***B**B**
LILLIPUTIANISES,ABAAB***B**BC*C
LILLIPUTIANIZE,ABAAB***B**B**
LILLIPUTIANIZES,ABAAB***B**B***
LILLY,A*AA*
LILO,A*A*
LILONGWE,A*A*****
LILT,A*A*
LILTING,ABA*B**
LILTINGLY,ABA*B**A*
LILTINGNESS,ABA*BC*C*DD
LILY,A*A*
LILYS,A*A***
LILYLIVERED,ABA*AB*C*C*
LILYWHITE,ABA***B**
LIMA,****
LIMACINE,*A***A**
LIMAN,*****
LIMASSOL,A***BB*A
LIMB,****
LIMBA,*****
LIMBATE,*******
LIMBED,******
LIMBER,******
LIMBERED,****A*A*
LIMBERING,*A****A**
LIMBERLY,A*****A*
LIMBERNESS,****A**ABB
LIMBERS,*******
LIMBIC,*A**A*
LIMBLESS,A***A*BB
LIMBO,*****
LIMBOS,******
LIMBOURG,********
LIMBS,*****
LIMBURG,*******
LIMBURGER,*****A**A
LIMBUS,******
LIME,****
LIMES,******
LIMEADE,***A**A
LIMED,*****
LIMEKILN,AB***BA*
LIMELIGHT,AB**AB***
LIMEN,*****
LIMERICK,*A***A**
LIMERICKS,*A***A****
LIMESTONE,***A****A
LIMESTONES,***AB***AB
LIMEWATER,***A***A*
LIMEY,*****
LIMEYS,******
LIMICOLINE,AB*B**AB**
LIMICOLOUS,AB*B*CAC**
LIMIER,*A*A**
LIMINAL,AB*B**A
LIMING,*A*A**
LIMIT,*A*A*
LIMITABILITY,AB*BC**BABC*
LIMITABLE,AB*B***A*
LIMITABLY,AB*B***A*
LIMITARIAN,*A*A*B*AB*
LIMITARY,*A*A****
LIMITATION,*A*AB*BA**
LIMITATIONS,*A*AB*BA****
LIMITATIONAL,AB*BCDCB**DA
LIMITATIVE,*A*AB*BA**
LIMITED,*A*A***
LIMITEDLY,AB*B***A*
LIMITEDNESS,*A*A*B**BCC
LIMITEDS,*A*A****
LIMITER,*A*A***
LIMITERS,*A*A****
LIMITING,*A*A*A**
LIMITLESS,AB*B*A*CC
LIMITLESSLY,AB*B*A*CCA*
LIMITLESSNESS,AB*B*ACDD*CDD
LIMITROPHE,*A*A******
LIMITS,*A*A**
LIMMER,**AA**
LIMN,****
LIMNER,******
LIMNETIC,*A****A*
LIMNIC,*A**A*
LIMNING,*A*BAB*
LIMNOLOGICAL,AB**CAC*B**A
LIMNOLOGICALLY,AB**CAC*B**AA*
LIMNOLOGIST,AB**CAC*B**
LIMNOLOGY,A***BAB**
LIMO,****
LIMOS,******
LIMOGES,*******
LIMONENE,****ABAB
LIMONITE,*A***A**
LIMONITIC,*A***A*A*
LIMOUSIN,*A****A*
LIMOUSINE,*A****A**
LIMOUSINES,*A***BA**B
LIMP,****
LIMPED,******
LIMPER,******
LIMPET,******
LIMPETS,*******
LIMPID,*A**A*
LIMPIDITY,*A**A*A**
LIMPIDLY,AB**B*A*
LIMPIDNESS,*A**A***BB
LIMPING,*A**A**
LIMPKIN,*A***A*
LIMPLY,A***A*
LIMPNESS,******AA
LIMPOPO,***ABAB
LIMPS,*****
LIMPSY,******
LIMULUS,A**BAB*
LIMY,****
LIN,***
LINS,*****
LINAC,*****
LINACRE,*******
LINAGE,******
LINALOOL,A***ABBA
LINARES,*******
LINATE,******
LINATED,*******
LINATION,*AB**A*B
LINCHPIN,*AB***AB
LINCHPINS,*AB***AB**
LINCOLN,A*B**AB
LINCOLNSHIRE,ABC**AC**B**
LINCRUSTA,*********
LINCTUS,*******
LIND,****
LINDS,******
LINDA,*****
LINDANE,**A**A*
LINDBERG,********
LINDBERGH,*********
LINDBERGHS,***********
LINDEN,**A**A
LINDESNES,**A*BCABC
LINDHOLM,A*****A*
LINDHOLMS,A*****A***
LINDISFARNE,*AB*A****B*
LINDQUIST,*A****A**
LINDQUISTS,*A****AB**B
LINDSAY,*******
LINDSAYS,****A***A
LINDSEY,*******
LINDSEYS,****A***A
LINDSTROM,*********
LINDSTROMS,****A*****A
LINDWALL,A*****AA
LINDY,*****
LINE,****
LINES,******
LINEAGE,***A**A
LINEAGES,***A**A*
LINEAL,A****A
LINEALITY,AB***AB**
LINEALLY,A****AA*
LINEAMENT,**AB**BA*
LINEAMENTAL,A*BCD*CB*DA
LINEAMENTS,**AB**BA**
LINEAR,******
LINEARISABLE,AB*CD*B*D*AC
LINEARISATION,*AB*C*A*C*A*B
LINEARISATIONS,*AB*C*ADC*A*B*D
LINEARISE,*A*B**A*B
LINEARISED,*A*B**A*B*
LINEARISES,*A*B**ACBC
LINEARISING,*AB***A*AB*
LINEARISION,*AB***A*A*B
LINEARITIES,*A*B**A*AB*
LINEARITY,*A****A**
LINEARIZABLE,AB*CD*B*D*AC
LINEARIZATION,*AB*C*A*C*A*B
LINEARIZATIONS,*AB*C*A*C*A*B**
LINEARIZE,*A*B**A*B
LINEARIZED,*A*B**A*B*
LINEARIZES,*A*B**A*B*
LINEARIZING,*AB***A*AB*
LINEARIZION,*AB***A*A*B
LINEARLY,A*****A*
LINEATE,***A**A
LINEATION,*AB***A*B
LINEATIONS,*AB***A*B*
LINEBACKER,***A****A*
LINEBACKERS,***A****A**
LINEBACKING,*AB*****AB*
LINEBREED,***A**AA*
LINECASTER,***A****A*
LINECASTING,*AB*****AB*
LINED,*****
LINEFEED,***A*AA*
LINEFEEDS,***A*AA**
LINEMAN,**A***A
LINEMEN,**AB*BA
LINEN,**A*A
LINENS,**A*A**
LINENISE,*ABCBA*C
LINENISER,*ABCBA*C*
LINENISERS,*ABCBADC*D
LINENISES,*ABCBADCD
LINENIZE,*ABCBA*C
LINENIZER,*ABCBA*C*
LINENIZERS,*ABCBA*C**
LINENIZES,*ABCBA*C*
LINENUMBER,**ABA***B*
LINEOLATE,A**B*A**B
LINEOLATED,A**B*A**B*
LINEOUT,*******
LINEOUTS,********
LINEPRINTER,*ABC*DAB*CD
